gene	log2	pvalue	padj
ENSG00000103023	-4.05011668727819	0.810023337455637	0.0251652305053096
ENSG00000103024	-0.0901357365715662	0.0180271473143132	0.0869713848913198
ENSG00000103034	-1.62241023141079	0.324482046282158	0.836784949143931
ENSG00000103035	-1.31572504484819	0.263145008969638	0.268560872898298
ENSG00000103037	-2.64801414432398	0.529602828864795	0.719481835733117
ENSG00000103042	-0.404334313899042	0.0808668627798085	0.661762508325593
ENSG00000103043	-1.08015598259801	0.216031196519602	0.85196998577224
ENSG00000103044	-1.51547878505266	0.303095757010531	0.152568766874504
ENSG00000103047	-1.20127542389881	0.240255084779761	0.236778129418079
ENSG00000103051	-4.28707936887512	0.857415873775023	0.561607439605086
ENSG00000103056	-3.43734421377934	0.687468842755868	0.68378459878904
ENSG00000103061	-1.27119685920542	0.254239371841085	0.525499030859737
ENSG00000103064	-4.00090200461557	0.800180400923114	0.261838852138617
ENSG00000103066	-2.13046643296263	0.426093286592526	0.953125122085472
ENSG00000103067	-3.5511227197619	0.71022454395238	0.702932861999624
ENSG00000103089	-0.568887313998361	0.113777462799672	0.230662566866141
ENSG00000103091	-4.38910174312167	0.877820348624335	0.338987521131791
ENSG00000103111	-0.505063357063212	0.101012671412642	0.711262146814355
ENSG00000103121	-3.93278578371365	0.78655715674273	0.383505002357129
ENSG00000103126	-3.05805056486249	0.611610112972497	0.148691247735693
ENSG00000103145	-1.50197271902227	0.300394543804453	0.241649554802639
ENSG00000103148	-4.13391030863583	0.826782061727165	0.479092142717961
ENSG00000103150	-1.02947533843327	0.205895067686654	0.294840757825295
ENSG00000103152	-1.64371356941245	0.328742713882489	0.00317415948005329
ENSG00000103154	-0.256363021137805	0.051272604227561	0.998440010837965
ENSG00000103174	-1.19133556364855	0.238267112729709	0.0373261594344341
ENSG00000103175	-3.05628157198396	0.611256314396791	0.615624721190236
ENSG00000103184	-4.61785649595218	0.923571299190436	0.482820679798301
ENSG00000103187	-0.992618714645117	0.198523742929023	0.0187767842354511
ENSG00000103194	-1.36352455066041	0.272704910132083	0.798736605655769
ENSG00000103196	-0.517077912526335	0.103415582505267	0.720525830665755
ENSG00000103197	-3.7717755647417	0.754355112948341	0.517274373784056
ENSG00000103199	-2.24812196389751	0.449624392779501	0.611923216463868
ENSG00000103202	-2.88656827251283	0.577313654502565	0.70713038809724
ENSG00000103222	-4.76684773574598	0.953369547149196	0.184773821668164
ENSG00000103226	-4.48765497836023	0.897530995672047	0.936026078897489
ENSG00000103227	-2.02415531092603	0.404831062185205	0.900094523459445
ENSG00000103241	-3.34470109756958	0.668940219513917	0.547163029966376
ENSG00000103245	-3.05265495198073	0.610530990396146	0.0819805213276142
ENSG00000103248	-2.00816908886252	0.401633817772504	0.683728494474109
ENSG00000103249	-4.95478000935579	0.990956001871157	0.075752860670346
ENSG00000103254	-4.43990954635026	0.887981909270052	0.736408658378519
ENSG00000103257	-2.5420526414062	0.50841052828124	0.864027517019914
ENSG00000103260	-2.07849388979302	0.415698777958604	0.064196216156261
ENSG00000103264	-1.16401907895367	0.232803815790734	0.954736313737504
ENSG00000103266	-0.0476571669308739	0.00953143338617479	0.934890055575337
ENSG00000103269	-1.3352344157587	0.26704688315174	0.839533754879412
ENSG00000103274	-3.63808343493634	0.727616686987268	0.0528306690561378
ENSG00000103275	-2.30152573163004	0.460305146326009	0.737342473165139
ENSG00000103310	-3.13619730325789	0.627239460651579	0.829971521792413
ENSG00000103316	-2.20337242049039	0.440674484098078	0.977180739642047
ENSG00000103319	-1.98116212182554	0.396232424365108	0.0105753438996966
ENSG00000103326	-3.63922645686958	0.727845291373916	0.847719518058529
ENSG00000103335	-0.119272236773722	0.0238544473547444	0.198721759504107
ENSG00000103342	-2.26829618399323	0.453659236798647	0.367466421923305
ENSG00000103343	-3.96063357190012	0.792126714380024	0.157040051619277
ENSG00000103351	-3.44190604852277	0.688381209704555	0.907630268330575
ENSG00000103355	-1.24210667912838	0.248421335825676	0.342095351465319
ENSG00000103356	-1.86559552212728	0.373119104425456	0.620069633991666
ENSG00000103365	-4.28239931270249	0.856479862540498	0.752947433118358
ENSG00000103375	-3.4392902581951	0.687858051639021	0.753510578264863
ENSG00000103381	-3.2160322203442	0.64320644406884	0.286258255317154
ENSG00000103404	-3.95661891247406	0.791323782494813	0.365402888537927
ENSG00000103415	-3.44278017909258	0.688556035818516	0.198493378440646
ENSG00000103423	-0.432461286527649	0.0864922573055299	0.850796379983745
ENSG00000103426	-2.24201115921442	0.448402231842883	0.494894228661585
ENSG00000103429	-2.86109502943439	0.572219005886878	0.376128287659978
ENSG00000103449	-1.88832948993739	0.377665897987477	0.134063856907059
ENSG00000103460	-0.75246589613242	0.150493179226484	0.118742094287616
ENSG00000103479	-2.76881281364243	0.553762562728485	0.706412022187441
ENSG00000103485	-4.38595668313942	0.877191336627885	0.592777921503696
ENSG00000103489	-2.22971337787411	0.445942675574823	0.452617286166248
ENSG00000103490	-2.24296657986785	0.44859331597357	0.00145777047891896
ENSG00000103494	-2.51160887861826	0.502321775723653	0.890671030310951
ENSG00000103495	-4.37854601642511	0.875709203285023	0.185027942043149
ENSG00000103496	-2.88234665628724	0.576469331257448	0.108362499756421
ENSG00000103502	-2.28686537365261	0.457373074730521	0.693189502586017
ENSG00000103507	-0.293314599549186	0.0586629199098371	0.999480706832559
ENSG00000103512	-2.16688153539705	0.43337630707941	0.898157596192399
ENSG00000103522	-0.636650840448078	0.127330168089616	0.41412832244467
ENSG00000103528	-0.12417810847957	0.0248356216959141	0.438758576834729
ENSG00000103534	-1.729153879658	0.345830775931599	0.104718211479272
ENSG00000103540	-4.57715936895079	0.915431873790159	0.286088675026649
ENSG00000103544	-4.86878470074793	0.973756940149587	0.933190856090211
ENSG00000103549	-2.12342014736725	0.424684029473449	0.0317884400431434
ENSG00000103550	-1.07344469611131	0.214688939222263	0.445390689064039
ENSG00000103591	-3.62644023971132	0.725288047942265	0.93776810632459
ENSG00000103599	-3.1395123756091	0.62790247512182	0.111195994465591
ENSG00000103642	-0.550013233272925	0.110002646654585	0.641582353204431
ENSG00000103647	-4.20648810497181	0.841297620994361	0.67365781927308
ENSG00000103653	-0.935169945041515	0.187033989008303	0.589146924333104
ENSG00000103657	-2.47310234737495	0.494620469474989	0.212246769587479
ENSG00000103671	-3.54113638430444	0.708227276860887	0.502801385589731
ENSG00000103707	-4.34610679274232	0.869221358548463	0.453842213349495
ENSG00000103710	-3.76238696784244	0.752477393568488	0.699583349532707
ENSG00000103723	-2.77703975377729	0.555407950755458	0.248803969934032
ENSG00000103740	-0.581208364496327	0.116241672899265	0.221803964860108
ENSG00000103742	-3.80964389992788	0.761928779985575	0.0287906325924882
ENSG00000103769	-4.92998531350684	0.985997062701368	0.680939204470767
ENSG00000103811	-3.69645797597889	0.739291595195778	0.73776641751233
ENSG00000103852	-2.23976490042421	0.447952980084841	0.555263871216389
ENSG00000103855	-4.55522786859845	0.91104557371969	0.589024459725126
ENSG00000103876	-3.31064990960537	0.662129981921075	0.142313396610294
ENSG00000103888	-4.77081181464392	0.954162362928784	0.100792290252773
ENSG00000103932	-2.4598446855841	0.491968937116821	0.0816409729965028
ENSG00000103942	-3.96529484840159	0.793058969680318	0.227248534855091
ENSG00000103966	-3.14589778208899	0.629179556417799	0.327428632419105
ENSG00000103978	-1.7014765784395	0.340295315687901	0.816917206260725
ENSG00000103994	-3.72388820207862	0.744777640415725	0.276633135968464
ENSG00000103995	-3.06486897658188	0.612973795316376	0.102274254739615
ENSG00000104043	-3.86113185840306	0.772226371680612	0.165479688289968
ENSG00000104044	-3.61255936569486	0.722511873138973	0.493985578226488
ENSG00000104047	-4.11140775122113	0.822281550244227	0.408813922635715
ENSG00000104055	-4.35538212053474	0.871076424106947	0.0675134147526656
ENSG00000104059	-1.8983760713783	0.379675214275659	0.121250221169342
ENSG00000104064	-0.429299965770959	0.0858599931541918	0.794571230902743
ENSG00000104067	-0.162360647129458	0.0324721294258916	0.760280275507075
ENSG00000104081	-0.859018940256336	0.171803788051267	0.723567637865202
ENSG00000104093	-4.22022653065148	0.844045306130296	0.0218918854226224
ENSG00000104112	-2.59096821598421	0.518193643196842	0.710574493668138
ENSG00000104129	-1.97667417651358	0.395334835302716	0.952869961414478
ENSG00000104131	-3.17955895811368	0.635911791622736	0.913399182571284
ENSG00000104133	-2.87003039878881	0.574006079757761	0.819199431493869
ENSG00000104140	-1.89597907384551	0.379195814769103	0.359685490045933
ENSG00000104142	-0.913704962890984	0.182740992578197	0.901433510076285
ENSG00000104147	-4.06124917770098	0.812249835540197	0.626457142845512
ENSG00000104154	-0.342701001566006	0.0685402003132012	0.43721503510095
ENSG00000104164	-0.0445642280649074	0.00891284561298147	0.0290519107198615
ENSG00000104177	-0.619233679226029	0.123846735845206	0.113887952859743
ENSG00000104205	-4.43204631786012	0.886409263572024	0.969460340139542
ENSG00000104219	-0.506977944010729	0.101395588802146	0.411810599353222
ENSG00000104221	-4.42187777540362	0.884375555080725	0.844964302590576
ENSG00000104228	-4.28782965874711	0.857565931749422	0.0723417166269751
ENSG00000104231	-2.75901430774208	0.551802861548416	0.895628734860502
ENSG00000104237	-3.20807083121185	0.64161416624237	0.560429111276589
ENSG00000104267	-3.78481064419239	0.756962128838478	0.882037382919042
ENSG00000104290	-3.72038215971038	0.744076431942076	0.506309518871728
ENSG00000104312	-3.90031147470331	0.780062294940663	0.372767532314425
ENSG00000104320	-1.37388331941949	0.274776663883898	0.124461160290543
ENSG00000104321	-4.13195929223069	0.826391858446138	0.903251596120166
ENSG00000104324	-1.69827888292558	0.339655776585116	0.56014655053139
ENSG00000104325	-3.07264695015822	0.614529390031644	0.854180144994307
ENSG00000104327	-0.102628815333402	0.0205257630666805	0.367004753928995
ENSG00000104331	-2.7932335922751	0.558646718455019	0.521633441055421
ENSG00000104332	-3.89358272005427	0.778716544010854	0.451116617279077
ENSG00000104341	-0.687590672151119	0.137518134430224	0.469708590902777
ENSG00000104343	-2.24752101950456	0.449504203900912	0.751299583153943
ENSG00000104361	-4.79341683505237	0.958683367010474	0.624101455030866
ENSG00000104365	-1.59015411498923	0.318030822997847	0.143456214797683
ENSG00000104368	-3.84925306070611	0.769850612141222	0.364336105004842
ENSG00000104369	-1.3213232485072	0.264264649701439	0.03115200470273
ENSG00000104371	-0.352769710815732	0.0705539421631465	0.0937939801235421
ENSG00000104375	-0.0813419327544425	0.0162683865508885	0.836965573317858
ENSG00000104381	-0.648507409041032	0.129701481808206	0.903996295486639
ENSG00000104388	-1.01745276473292	0.203490552946584	0.426607821273945
ENSG00000104408	-3.17555317661916	0.635110635323833	0.847377973659343
ENSG00000104412	-2.13939483979186	0.427878967958371	0.329401930530497
ENSG00000104413	-4.04101728225605	0.808203456451209	0.831239658860761
ENSG00000104415	-2.47994284358401	0.495988568716803	0.0301339877184941
ENSG00000104419	-4.63988278544663	0.927976557089326	0.469294775846041
ENSG00000104427	-0.663812706419494	0.132762541283899	0.892566816247443
ENSG00000104432	-3.83708107549616	0.767416215099231	0.407461512333996
ENSG00000104442	-2.98595754769699	0.597191509539399	0.138055560849588
ENSG00000104450	-1.67791654565797	0.335583309131593	0.84278859130225
ENSG00000104490	-1.65584206682606	0.331168413365213	0.843371956819708
ENSG00000104497	-0.819042632714681	0.163808526542936	0.895256856056114
ENSG00000104517	-1.97780190809141	0.395560381618282	0.542949644428337
ENSG00000104518	-1.50568177481943	0.301136354963887	0.177786520197629
ENSG00000104522	-1.82319096013056	0.364638192026113	0.882387303532541
ENSG00000104524	-4.08775613512537	0.817551227025074	0.233190455037238
ENSG00000104529	-4.42742614832074	0.885485229664149	0.357256593397201
ENSG00000104537	-3.68320185779216	0.736640371558432	0.858065282997868
ENSG00000104549	-2.79119266388415	0.558238532776829	0.595969486957943
ENSG00000104611	-4.57235979129741	0.914471958259482	0.242901532426937
ENSG00000104613	-0.528827166127566	0.105765433225513	0.816483612420113
ENSG00000104626	-1.60186183070369	0.320372366140739	0.378824634218138
ENSG00000104635	-1.9648219216624	0.392964384332481	0.759014344595601
ENSG00000104660	-2.43558968937331	0.487117937874662	0.322913569266338
ENSG00000104671	-4.95577975135716	0.991155950271431	0.385034755417472
ENSG00000104679	-4.53013244539178	0.906026489078356	0.983936610194145
ENSG00000104687	-3.95985904819236	0.791971809638472	0.721675931147882
ENSG00000104689	-3.5422992778256	0.70845985556512	0.914348331264213
ENSG00000104695	-3.77373860838388	0.754747721676776	0.434569283091628
ENSG00000104714	-3.83011556678427	0.766023113356855	0.67217299689081
ENSG00000104722	-0.676832814113249	0.13536656282265	0.0875264518554981
ENSG00000104723	-2.5864459693222	0.51728919386444	0.649745161637536
ENSG00000104728	-2.28333463242239	0.456666926484478	0.368077885134661
ENSG00000104731	-3.37148003509707	0.674296007019415	0.921752901722361
ENSG00000104738	-2.23789175455018	0.447578350910035	0.511726941607496
ENSG00000104755	-0.96597142120436	0.193194284240872	0.326689030676481
ENSG00000104756	-4.19836541197419	0.839673082394837	0.623009530162591
ENSG00000104763	-2.18764643082752	0.437529286165505	0.601886843494625
ENSG00000104765	-0.795360188860345	0.159072037772069	0.525324107159382
ENSG00000104774	-1.75174961268867	0.350349922537734	0.348013423806988
ENSG00000104783	-3.34505580625842	0.669011161251684	0.187770629502232
ENSG00000104804	-1.64530504378989	0.329061008757978	0.952556584532475
ENSG00000104805	-0.876347353132911	0.175269470626582	0.906552470814472
ENSG00000104808	-0.648954584598459	0.129790916919692	0.122252712184377
ENSG00000104812	-1.58776805801129	0.317553611602257	0.418263751566181
ENSG00000104814	-1.18674492778767	0.237348985557533	0.553796699070209
ENSG00000104818	-1.81206913722854	0.362413827445708	0.833711885203754
ENSG00000104823	-1.77992254714289	0.355984509428577	0.36611623582385
ENSG00000104824	-1.33424465152092	0.266848930304184	0.9030551917111
ENSG00000104825	-3.6687671898078	0.73375343796156	0.216822961795649
ENSG00000104826	-2.85687653214143	0.571375306428286	0.683685568813406
ENSG00000104827	-1.07859439209191	0.215718878418381	0.642490461803122
ENSG00000104833	-2.92710150834234	0.585420301668468	0.453374864236679
ENSG00000104835	-0.0224533437743887	0.00449066875487775	0.868216454278635
ENSG00000104852	-1.73361809265269	0.346723618530537	0.158774418138173
ENSG00000104856	-0.960095523337581	0.192019104667516	0.709059126894868
ENSG00000104859	-4.25413394713502	0.850826789427004	0.319500119471288
ENSG00000104863	-3.98358280252932	0.796716560505864	0.497376663947811
ENSG00000104866	-4.84369810311453	0.968739620622906	0.259305487293091
ENSG00000104870	-1.69090937703511	0.338181875407023	0.172189493268613
ENSG00000104872	-2.3894317196045	0.4778863439209	0.236279301043783
ENSG00000104879	-2.17108711199932	0.434217422399864	0.390125373704101
ENSG00000104880	-3.4786505271228	0.69573010542456	0.327721079467095
ENSG00000104881	-3.91993268951932	0.783986537903863	0.576931387512269
ENSG00000104883	-3.92091415689967	0.784182831379934	0.347005054770762
ENSG00000104884	-4.09382946688274	0.818765893376548	0.752019690309595
ENSG00000104886	-3.76797787891603	0.753595575783205	0.540808499479858
ENSG00000104888	-3.91366974898079	0.782733949796159	0.360705950461205
ENSG00000104892	-2.42211302723017	0.484422605446035	0.860752152219216
ENSG00000104894	-1.34921670925675	0.269843341851351	0.928750276571616
ENSG00000104897	-4.14076640836683	0.828153281673365	0.85338634574568
ENSG00000104899	-3.10856064732063	0.621712129464126	0.514480280225114
ENSG00000104901	-2.33569056246021	0.467138112492042	0.70966755961362
ENSG00000104904	-3.31257891867523	0.662515783735045	0.473171853209242
ENSG00000104907	-4.34358275042022	0.868716550084045	0.129517475963988
ENSG00000104915	-2.76583744002187	0.553167488004375	0.793499348316395
ENSG00000104921	-3.12578274321785	0.625156548643569	0.754015138233294
ENSG00000104936	-0.28489638979717	0.0569792779594341	0.11262763702014
ENSG00000104938	-4.98334522820131	0.996669045640262	0.320849399550465
ENSG00000104941	-4.87341441232019	0.974682882464038	0.966707007107763
ENSG00000104946	-1.58874160942257	0.317748321884513	0.553781340211945
ENSG00000104951	-4.47141095960681	0.894282191921362	0.688598043187505
ENSG00000104957	-1.13980965172434	0.227961930344868	0.400660547873448
ENSG00000104960	-0.551140263725536	0.110228052745107	0.99060916155668
ENSG00000104967	-1.21500927613078	0.243001855226157	0.503682039649462
ENSG00000104969	-0.590492946398942	0.118098589279789	0.858911601737935
ENSG00000104970	-1.50229881185606	0.300459762371212	0.0709210780803563
ENSG00000104979	-3.53253225635872	0.706506451271744	0.456785212163884
ENSG00000104980	-2.1043677300281	0.42087354600562	0.251639410477236
ENSG00000104983	-2.97555242830209	0.595110485660418	0.93284972407004
ENSG00000105048	-4.64820013807946	0.929640027615893	0.214693571156839
ENSG00000105053	-0.769043643893802	0.15380872877876	0.136419890279855
ENSG00000105058	-1.03930586339328	0.207861172678655	0.0586148753627387
ENSG00000105063	-3.00164978380903	0.600329956761806	0.900715290668591
ENSG00000105072	-2.96330850641687	0.592661701283373	0.00122786626936771
ENSG00000105085	-4.39241287634859	0.878482575269717	0.318992048830468
ENSG00000105088	-2.38632807014681	0.477265614029363	0.02533555032811
ENSG00000105122	-4.50834755218561	0.901669510437122	0.031567287398963
ENSG00000105127	-4.21992032031854	0.843984064063708	0.783275903290471
ENSG00000105131	-2.94004711852156	0.588009423704312	0.0908953637807162
ENSG00000105135	-1.12819394422244	0.225638788844488	0.196056589706711
ENSG00000105136	-1.70599483182479	0.341198966364957	0.219412457520093
ENSG00000105137	-2.60141877367217	0.520283754734433	0.522336863711726
ENSG00000105141	-2.89087370035633	0.578174740071266	0.37275778698734
ENSG00000105143	-1.64108829281302	0.328217658562605	0.620314217427595
ENSG00000105146	-0.267298462642136	0.0534596925284272	0.527602480218943
ENSG00000105171	-3.11954686629068	0.623909373258136	0.285233052083018
ENSG00000105173	-0.215041641432253	0.0430083282864507	0.670936903131589
ENSG00000105185	-3.54087396341424	0.708174792682848	0.858892200002597
ENSG00000105186	-1.16075082233821	0.232150164467643	0.212286168942425
ENSG00000105193	-0.605497170804565	0.121099434160913	0.656837822082421
ENSG00000105197	-2.0723730064672	0.414474601293441	0.72692418381923
ENSG00000105202	-4.56967601118153	0.913935202236305	0.734601969343607
ENSG00000105204	-2.56107220879909	0.512214441759819	0.716961044960255
ENSG00000105205	-3.07928336255173	0.615856672510347	0.834500966564025
ENSG00000105219	-1.51211073588656	0.302422147177313	0.881262736327445
ENSG00000105220	-2.36462857365006	0.472925714730012	0.223109552493241
ENSG00000105221	-0.388119982687081	0.0776239965374162	0.660662378314152
ENSG00000105223	-1.20222533188876	0.240445066377752	0.204797893282722
ENSG00000105227	-2.5713637014276	0.514272740285519	0.925219057772088
ENSG00000105229	-1.26358738851172	0.252717477702345	0.462520155966373
ENSG00000105245	-1.81795039911378	0.363590079822756	0.632666735553219
ENSG00000105246	-2.60780934994733	0.521561869989467	0.757993105127981
ENSG00000105248	-0.478639496344223	0.0957278992688447	0.615942744678551
ENSG00000105251	-2.85650433777099	0.571300867554198	0.258599477596728
ENSG00000105254	-1.22334634759136	0.244669269518272	0.990149462273615
ENSG00000105255	-1.36824372630422	0.273648745260843	0.647227223921178
ENSG00000105258	-4.54831685430242	0.909663370860484	0.048644795771573
ENSG00000105270	-0.751750693343534	0.150350138668707	0.186959098101818
ENSG00000105278	-2.93775403371838	0.587550806743675	0.991501685040681
ENSG00000105281	-0.704105814703199	0.14082116294064	0.550923867039742
ENSG00000105287	-0.317707704077905	0.0635415408155811	0.297556980138065
ENSG00000105289	-4.60172699858442	0.920345399716883	0.541469988972743
ENSG00000105290	-1.60614178392766	0.321228356785532	0.472097414130476
ENSG00000105298	-0.680164813612361	0.136032962722472	0.690466460875
ENSG00000105321	-4.00141169583393	0.800282339166785	0.964789617753548
ENSG00000105323	-1.1939578760676	0.23879157521352	0.170670535246807
ENSG00000105325	-2.74277159029838	0.548554318059675	0.249491534427132
ENSG00000105327	-3.43892499016464	0.687784998032928	0.967576876033603
ENSG00000105329	-0.817444848159477	0.163488969631895	0.762120848001028
ENSG00000105339	-3.61081655018706	0.722163310037411	0.716975138607243
ENSG00000105341	-2.65410615045897	0.530821230091794	0.404697109658715
ENSG00000105352	-3.82589404206122	0.765178808412243	0.356462898323022
ENSG00000105355	-4.62166786020706	0.924333572041413	0.27178676715539
ENSG00000105357	-3.51388553326297	0.702777106652593	0.195017104310633
ENSG00000105364	-1.49250833894009	0.298501667788017	0.923029853203364
ENSG00000105366	-0.431233909737082	0.0862467819474164	0.972188808043173
ENSG00000105369	-2.72824549596155	0.54564909919231	0.860706573548416
ENSG00000105373	-4.24811831850696	0.849623663701392	0.735978560678434
ENSG00000105376	-1.24781191665572	0.249562383331143	0.0247605781341603
ENSG00000105379	-4.78773626407747	0.957547252815495	0.77895096109706
ENSG00000105383	-3.63147632721731	0.726295265443463	0.400282781739707
ENSG00000105388	-0.849745457311491	0.169949091462298	0.997261466248349
ENSG00000105392	-4.53000775208102	0.906001550416204	0.156535103373509
ENSG00000105393	-1.55211886654296	0.310423773308593	0.573428633270524
ENSG00000105397	-3.25836636486886	0.651673272973771	0.941589694259657
ENSG00000105398	-3.50176146609674	0.700352293219348	0.219803346470377
ENSG00000105401	-4.13613097300703	0.827226194601405	0.457234257462893
ENSG00000105402	-1.44784955752347	0.289569911504693	0.196654532055264
ENSG00000105404	-2.49539694078889	0.499079388157779	0.703299234156181
ENSG00000105409	-2.77096942916936	0.554193885833872	0.205316763221613
ENSG00000105419	-2.34603886889451	0.469207773778902	0.028313668775422
ENSG00000105427	-2.04249208623954	0.408498417247908	0.0358123949222444
ENSG00000105429	-1.34934496453937	0.269868992907873	0.572788063251115
ENSG00000105438	-4.92215154170744	0.984430308341489	0.675740531139889
ENSG00000105443	-3.36704089729119	0.673408179458238	0.806984741487681
ENSG00000105447	-0.195326088112708	0.0390652176225416	0.0977101650796708
ENSG00000105467	-1.45595944112213	0.291191888224426	0.193845506176676
ENSG00000105472	-1.07951793256397	0.215903586512794	0.47205997599269
ENSG00000105479	-2.13889811425087	0.427779622850175	0.50353256800436
ENSG00000105483	-2.17307406577088	0.434614813154177	0.00454047487470524
ENSG00000105486	-4.21659530433931	0.843319060867861	0.677214106381952
ENSG00000105492	-2.82470926670732	0.564941853341464	0.752254672988465
ENSG00000105497	-3.16330856510186	0.632661713020372	0.461260093812037
ENSG00000105499	-3.09767851233354	0.619535702466708	0.509891568588719
ENSG00000105501	-4.81699079790457	0.963398159580913	0.435269040952924
ENSG00000105507	-2.32808275019007	0.465616550038014	0.239389792034581
ENSG00000105509	-3.76114498618662	0.752228997237324	0.885883144101953
ENSG00000105514	-4.48591866410523	0.897183732821046	0.716588413510462
ENSG00000105516	-2.79062801339364	0.558125602678729	0.317765775816419
ENSG00000105518	-0.011477133536476	0.0022954267072952	0.37740442915063
ENSG00000105519	-2.11075876542136	0.422151753084272	0.558375141561133
ENSG00000105520	-4.08024097468877	0.816048194937754	0.967722417535559
ENSG00000105523	-2.61973487086407	0.523946974172814	0.771419577009487
ENSG00000105550	-1.23293566911127	0.246587133822255	0.658560725944332
ENSG00000105552	-0.290424439458228	0.0580848878916456	0.280225049776902
ENSG00000105556	-3.53535264678388	0.707070529356775	0.107547047118933
ENSG00000105559	-0.700990908258339	0.140198181651668	0.216869795115751
ENSG00000105568	-4.79538918636874	0.959077837273748	0.864237336801125
ENSG00000105576	-4.61807578908076	0.923615157816151	0.39793751134147
ENSG00000105605	-0.503829422153271	0.100765884430654	0.933330737756655
ENSG00000105607	-3.9054896782623	0.781097935652461	0.707601465514715
ENSG00000105609	-0.353175291719165	0.0706350583438331	0.769381910860114
ENSG00000105610	-4.48250469652723	0.896500939305445	0.380138532427967
ENSG00000105612	-3.35237808298502	0.670475616597004	0.655439954865608
ENSG00000105613	-1.42851310259528	0.285702620519055	0.887841012201121
ENSG00000105617	-4.29472013281563	0.858944026563125	0.619596371458567
ENSG00000105618	-2.11000365705181	0.422000731410363	0.76354244435789
ENSG00000105619	-2.64650502314194	0.529301004628388	0.0606818517071318
ENSG00000105639	-0.125102673236874	0.0250205346473748	0.944451662834281
ENSG00000105640	-1.36355740052994	0.272711480105988	0.726439593479081
ENSG00000105641	-0.309037938044309	0.0618075876088619	0.933711265373233
ENSG00000105643	-3.34262351394856	0.668524702789711	0.361983471109704
ENSG00000105649	-3.48851937733237	0.697703875466473	0.204679291818555
ENSG00000105650	-4.26601823815775	0.85320364763155	0.200507198347778
ENSG00000105655	-1.36049455283999	0.272098910567997	0.617370585357529
ENSG00000105656	-0.500495024505103	0.100099004901021	0.145253639223336
ENSG00000105662	-3.85684627829431	0.771369255658862	0.868440945690591
ENSG00000105668	-2.82605763035179	0.565211526070357	0.891547235060058
ENSG00000105669	-4.90481350446106	0.980962700892211	0.16075856086419
ENSG00000105671	-3.29860518061789	0.659721036123578	0.217125633008727
ENSG00000105675	-2.62067229771384	0.524134459542768	0.46575137700023
ENSG00000105676	-0.152134931205025	0.0304269862410049	0.777544442205797
ENSG00000105679	-3.70325258844934	0.740650517689868	0.759169515720547
ENSG00000105695	-1.29029832977727	0.258059665955455	0.0887944824361462
ENSG00000105696	-0.0617204095003296	0.0123440819000659	0.405750265446297
ENSG00000105699	-2.08825435182557	0.417650870365114	0.0656504852436563
ENSG00000105700	-3.36046686910912	0.672093373821824	0.342704725357371
ENSG00000105701	-2.11420981249754	0.422841962499507	0.591949290106109
ENSG00000105705	-3.77803596577757	0.755607193155514	0.0011884866128762
ENSG00000105707	-2.57118327534441	0.514236655068882	0.824540476335293
ENSG00000105708	-4.62062392925772	0.924124785851543	0.941409054714882
ENSG00000105717	-2.11625639523769	0.423251279047538	0.969870630100578
ENSG00000105722	-4.70743454921827	0.941486909843653	0.86596893404584
ENSG00000105723	-1.82217973817534	0.364435947635067	0.225690956224787
ENSG00000105726	-0.931149425596347	0.186229885119269	0.924854533122802
ENSG00000105732	-1.7904517053107	0.35809034106214	0.396771373302245
ENSG00000105738	-1.75722552007951	0.351445104015902	0.793504162658261
ENSG00000105750	-0.972526302614635	0.194505260522927	0.58115699692482
ENSG00000105755	-3.17310542515624	0.634621085031249	0.0204387765401761
ENSG00000105767	-0.586292009202287	0.117258401840457	0.0633483953842495
ENSG00000105771	-3.02621842323808	0.605243684647616	0.00851399684856995
ENSG00000105778	-4.52614363476428	0.905228726952856	0.408564482961577
ENSG00000105784	-0.811076098211504	0.162215219642301	0.8812353825276
ENSG00000105792	-4.22734278529421	0.845468557058842	0.293226350126317
ENSG00000105793	-0.402338664167099	0.0804677328334198	0.427404080240309
ENSG00000105808	-3.19409838646531	0.638819677293061	0.259701208312492
ENSG00000105810	-2.33700912053116	0.467401824106232	0.122859375217237
ENSG00000105819	-4.304848085183	0.8609696170366	0.308232267061795
ENSG00000105821	-4.06394294394062	0.812788588788124	0.746310555226569
ENSG00000105825	-1.1639882456621	0.23279764913242	0.847578516499283
ENSG00000105829	-3.88024927517203	0.776049855034406	0.908063875344245
ENSG00000105835	-3.79744481337514	0.759488962675027	0.811132532472583
ENSG00000105849	-0.130244952910562	0.0260489905821124	0.290386821740885
ENSG00000105852	-2.39120684915353	0.478241369830707	0.878790361431182
ENSG00000105854	-4.55926092035485	0.91185218407097	0.547207652341854
ENSG00000105855	-1.82448023159954	0.364896046319908	0.385523217516609
ENSG00000105856	-4.6508834266571	0.93017668533142	0.324818036824666
ENSG00000105865	-3.1520186942957	0.630403738859139	0.258800557003658
ENSG00000105866	-3.60321573079195	0.72064314615839	0.357129137052877
ENSG00000105875	-3.5266279149646	0.705325582992921	0.982197895221198
ENSG00000105877	-0.549128355095352	0.10982567101907	0.102099684112232
ENSG00000105879	-0.0758580955768735	0.0151716191153747	0.0868963880587917
ENSG00000105880	-4.87234056729743	0.974468113459486	0.699953011979731
ENSG00000105887	-0.796576358156801	0.15931527163136	0.405757204644439
